wohnflaeche;grundstueckflaeche;anz_zimmer;kategorie;keller;baujahr;energieeffizienz;zustand;kontextWert;price1;price2;priceDelta
-10.0;32.0;0.0;1;-1;4;-1;0;100;364000;349000;15000
-19.0;-26.0;-4.0;0;-2;-1;-2;0;0;364000;495000;-131000
-14.56;43.0;2.0;0;0;8;-5;2;50;364000;349000;15000
-1.56;755.0;1.0;0;0;8;0;2;-50;364000;280000;84000
11.44;1068.0;3.0;0;0;13;0;0;50;364000;425000;-61000
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
-14.0;45.0;1.0;0;0;0;0;0;50;365000;290000;75000
1.0;85.0;2.0;0;-1;-6;-1;0;50;365000;269000;96000
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
-14.0;45.0;1.0;0;0;0;0;0;50;365000;290000;75000
1.0;85.0;2.0;0;-1;-6;-1;0;50;365000;269000;96000
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.19;-38.06;0.5;1;-2;-1;0;1;0;365000;348000;17000
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
-2.0;116.0;-1.0;0;1;3;0;0;0;365000;451000;-86000
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
-2.0;116.0;-1.0;0;1;3;0;0;0;365000;451000;-86000
-1.49;-134.0;-1.0;0;0;6;0;2;0;365000;319000;46000
-2.07;113.0;0.0;1;0;2;0;2;50;365000;299000;66000
-2.07;113.0;0.0;1;0;2;0;2;50;365000;319000;46000
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.19;-38.06;0.5;1;-2;-1;0;1;0;365000;348000;17000
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
-2.0;116.0;-1.0;0;1;3;0;0;0;365000;451000;-86000
4.0;-71.0;0.0;0;0;-8;0;0;-50;365000;429000;-64000
-3.21;52.0;-2.0;1;0;-2;1;0;0;365000;325000;40000
-3.21;52.0;-2.0;1;0;-2;1;0;0;365000;325000;40000
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.0;0.0;0.0;0;0;0;0;0;0;365000;365000;0
0.19;-38.06;0.5;1;-2;-1;0;1;0;365000;348000;17000
2.0;-57.0;0.0;0;0;-9;0;0;-100;365000;269000;96000
-14.23;-96.0;0.0;0;0;-2;1;0;-50;365000;300000;65000
-14.23;-96.0;0.0;0;0;-2;1;0;-50;365000;350000;15000
0.0;0.0;0.0;0;0;0;0;0;0;365000;390000;-25000
-5.0;120.0;-1.0;0;1;-3;0;0;0;365000;498000;-133000
0.0;-198.0;-1.0;0;0;9;0;0;-50;365000;375000;-10000
0.0;113.0;0.0;0;0;-3;1;0;-50;367000;295000;72000
-6.0;31.0;0.0;0;0;3;1;0;100;367000;429000;-62000
-12.76;8.0;0.0;0;0;-4;-5;0;0;367000;409000;-42000
-3.0;-1222.0;-2.0;0;-1;-2;-3;0;50;368000;380000;-12000
-3.22;-1222.22;-2.0;0;-1;-2;-3;0;50;368000;380000;-12000
-5.0;-284.0;-1.0;1;-1;-54;0;0;0;368000;469000;-101000
1.0;-150.0;-4.0;1;-1;-21;-1;0;0;368000;349000;19000
25.0;85.0;-1.0;1;0;-37;-1;0;0;368000;423000;-55000
35.0;570.0;-2.0;1;-1;-2;-1;0;0;368000;295000;73000
3.0;-156.0;-1.0;0;2;-1;0;0;-50;368000;329000;39000
-3.0;240.0;0.0;0;1;2;0;0;-50;368000;385000;-17000
-3.0;240.0;0.0;0;1;2;0;0;-50;368000;349000;19000
-0.06;-0.06;0.0;0;0;0;0;0;0;368000;348000;20000
-0.25;38.0;-0.5;1;2;1;0;-1;0;368000;365000;3000
-0.25;38.0;-0.5;1;2;1;0;-1;0;368000;365000;3000
-9.0;42.0;0.0;0;-2;-4;0;0;0;369000;399000;-30000
-4.0;-86.0;-1.0;0;-1;2;1;0;0;369000;279000;90000
10.0;101.0;0.0;0;-2;8;0;0;0;369000;459000;-90000
-5.25;5.0;0.0;0;0;15;1;0;200;369000;369000;0
-10.8;195.0;-1.0;0;1;4;0;2;0;369000;379000;-10000
-19.25;11.0;0.5;0;1;11;1;0;100;369000;289000;80000
8.46;177.0;0.0;0;-1;-3;0;0;0;369000;399000;-30000
8.96;1.0;0.0;0;0;5;-2;0;50;369000;229000;140000
14.96;-128.0;-1.0;0;0;-2;-1;0;0;369000;299000;70000
-16.77;563.23;3.0;0;-2;11;0;2;100;369000;750000;-381000
2.23;529.23;2.0;1;-1;-43;-1;2;-250;369000;349000;20000
2.23;529.23;2.0;1;-1;-43;-1;2;-250;369000;349000;20000
0.0;79.0;0.0;0;0;-6;0;0;50;369000;296000;73000
5.0;164.0;0.0;0;0;2;-2;0;0;369000;329000;40000
5.88;-31.0;0.5;0;0;-7;1;0;-50;369000;395000;-26000
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
-11.78;-95.0;0.0;1;0;-12;2;0;50;369000;309000;60000
-12.0;-95.22;0.0;1;0;-12;2;0;50;369000;295000;74000
7.0;1595.0;-1.0;0;-1;7;0;0;0;369000;285834;83166
7.0;1595.0;-1.0;0;-1;7;0;0;0;369000;285834;83166
7.0;1595.0;-1.0;0;-1;7;0;0;0;369000;285834;83166
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
-2.0;-68.0;0.0;0;0;8;0;2;0;369000;398000;-29000
7.0;12.0;0.0;0;0;-4;-1;0;-150;369000;290000;79000
-5.0;-76.0;0.0;0;0;2;0;2;-50;369000;397000;-28000
10.0;-123.0;1.0;0;0;-7;-2;0;-50;369000;649000;-280000
5.0;-67.0;0.5;0;0;3;2;-2;100;369000;760000;-391000
-21.0;-45.0;-2.0;1;0;-3;2;0;-50;369000;549000;-180000
-17.3;35.0;-1.0;0;0;-5;0;0;0;369000;269000;100000
-17.3;35.0;-1.0;0;0;-5;0;0;0;369000;254000;115000
-17.3;35.0;-1.0;0;0;-5;0;0;0;369000;254000;115000
-5.0;9.0;2.0;0;0;-5;1;0;-50;369000;380000;-11000
-5.0;9.0;2.0;0;0;-5;1;0;-50;369000;380000;-11000
-5.0;9.0;2.0;0;0;-5;1;0;-50;369000;380000;-11000
-8.05;-90.0;-4.0;1;0;-127;-2;0;50;369000;785000;-416000
-3.05;1483.0;-4.0;0;-1;-123;-2;0;0;369000;495000;-126000
3.82;2330.87;-3.0;0;0;-46;0;0;100;369000;325000;44000
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
4.0;-84.0;0.0;0;-1;7;0;0;-50;369000;339000;30000
6.0;-50.0;1.0;0;0;-10;0;0;-50;369000;275000;94000
-3.0;-137.0;1.0;0;0;-3;0;0;100;369000;259000;110000
-1.78;2761.22;1.0;0;0;-2;-1;0;0;369000;459000;-90000
-8.44;2550.22;0.0;0;0;-4;1;0;0;369000;292000;77000
-1.78;2831.22;1.0;0;1;-14;0;0;0;369000;355000;14000
10.0;-211.0;-1.0;1;0;7;0;0;0;369000;375000;-6000
-1.0;468.0;1.0;0;-1;1;-1;0;50;369000;429000;-60000
5.0;146.0;0.0;0;1;-24;-1;0;50;369000;325000;44000
4.0;64.0;0.0;0;1;-11;0;0;0;369000;369000;0
4.0;64.0;0.0;0;1;-11;0;0;0;369000;409000;-40000
-7.0;19.0;-2.0;0;0;-14;0;0;0;369000;338000;31000
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
-11.78;-95.0;0.0;1;0;-12;2;0;50;369000;309000;60000
-12.0;-95.22;0.0;1;0;-12;2;0;50;369000;295000;74000
-14.0;6.0;0.5;0;1;-4;0;0;-100;369000;289000;80000
-12.0;387.0;0.0;0;1;-4;0;0;0;369000;350000;19000
5.0;-25.0;1.0;0;0;-8;0;2;50;369000;299000;70000
6.58;238.0;0.0;0;0;-41;-1;0;0;369000;399000;-30000
35.0;-184.0;0.0;0;0;-8;0;0;0;369000;279000;90000
-12.0;-208.0;-3.0;0;0;-17;0;0;-100;369000;230000;139000
10.0;427.0;0.0;1;-1;2;1;0;0;369000;698000;-329000
10.0;427.0;0.0;1;-1;2;1;0;0;369000;749000;-380000
5.0;-52.0;2.0;0;-1;1;-1;-1;100;369000;349000;20000
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;394900;-25900
7.85;-159.0;0.5;1;-1;-5;0;-3;-50;369000;390000;-21000
0.26;-48.0;-0.5;0;-1;-21;0;-1;100;369000;332500;36500
4.36;-41.0;-2.0;0;1;-7;0;0;150;369000;379000;-10000
-7.45;32.0;-3.0;1;0;2;1;0;-100;369000;329500;39500
0.96;58.0;-2.0;1;0;3;1;1;0;369000;425000;-56000
3.0;16.0;0.0;0;0;-18;0;0;0;369000;451000;-82000
11.0;57.0;1.0;0;-1;4;1;0;0;369000;309500;59500
-5.0;-184.0;0.0;1;-2;0;0;0;-50;369000;398500;-29500
1.0;20.0;-5.0;0;-2;-6;-1;0;-50;369000;265000;104000
5.0;49.0;3.0;0;0;-6;-2;0;0;369000;398000;-29000
0.93;-129.07;1.0;0;0;-11;-2;0;0;369000;290000;79000
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;369000;0
0.0;0.0;0.0;0;0;0;0;0;0;369000;409000;-40000
-4.0;-64.0;0.0;0;-1;11;0;0;0;369000;369000;0
-11.0;-45.0;-2.0;0;-1;-3;0;0;0;369000;338000;31000
0.46;121.0;-1.0;1;-1;0;-2;0;-50;369000;450000;-81000
3.46;120.0;1.5;0;-1;-25;0;0;0;369000;525000;-156000
5.46;69.0;-4.0;0;1;-14;-1;0;50;369000;495000;-126000
0.0;0.0;0.0;0;0;0;0;0;0;369000;389000;-20000
10.0;-51.0;1.0;0;0;-3;1;-1;0;369000;280000;89000
8.0;-32.0;2.0;0;1;-9;-1;0;100;369000;430000;-61000
-10.0;-143.0;0.0;0;2;4;-4;0;-50;369000;525000;-156000
-9.0;32.0;-0.5;1;2;-5;-4;0;-50;369000;495000;-126000
0.26;127.0;0.0;0;2;-11;-4;-1;50;369000;420000;-51000
3.0;43.0;-1.0;0;-1;14;-2;0;-200;370000;450000;-80000
42.0;-160.0;-1.0;1;-1;2;1;-1;0;370000;450000;-80000
14.0;460.0;-6.0;0;1;14;1;-3;-100;370000;490000;-120000
0.0;0.0;0.0;0;0;0;0;0;0;370000;370000;0
5.0;22.0;-1.5;1;-2;0;-2;0;100;370000;379900;-9900
-10.0;80.0;0.0;1;-2;9;1;0;50;370000;479000;-109000
0.0;0.0;0.0;0;0;0;0;0;0;370000;370000;0
5.0;22.0;-1.5;1;-2;0;-2;0;100;370000;379900;-9900
-10.0;80.0;0.0;1;-2;9;1;0;50;370000;479000;-109000
12.12;-9.0;-2.0;0;0;93;-1;0;0;370000;249900;120100
11.4;-73.23;3.0;0;0;63;3;0;-100;370000;280000;90000
11.53;-73.1;3.0;0;0;63;3;0;-100;370000;280000;90000
10.0;-133.0;-0.5;1;0;-64;0;2;50;370000;349000;21000
2.76;1931.0;5.0;0;0;-126;1;0;-50;370000;429000;-59000
2.76;1931.0;5.0;0;0;-126;1;0;-50;370000;478000;-108000
1.0;62.0;1.5;1;0;0;1;2;0;370000;529000;-159000
1.0;62.0;1.5;1;0;0;1;2;0;370000;529000;-159000
4.0;118.0;0.5;1;0;2;4;2;0;370000;579000;-209000
2.83;12.83;-2.5;1;0;-1;-1;0;-250;374000;249000;125000
3.0;13.0;-2.5;1;0;-1;-1;0;-250;374000;299000;75000
3.0;13.0;-2.5;1;0;-1;-1;0;-250;374000;249000;125000
0.0;0.0;0.0;0;0;0;0;0;0;375000;350000;25000
4.01;-287.13;-2.0;0;0;0;-1;0;150;375000;398000;-23000
4.14;-287.0;-2.0;0;0;0;-1;0;150;375000;398000;-23000
-6.0;33.0;0.0;1;0;16;0;0;-100;375000;299000;76000
-24.5;28.0;-0.5;1;0;-3;0;0;-50;375000;398000;-23000
-13.0;51.0;0.0;1;2;-3;-1;2;0;375000;441000;-66000
0.0;0.0;0.0;0;0;0;0;0;0;375000;329000;46000
-1.0;29.0;3.0;0;0;-15;1;0;150;375000;295000;80000
-9.0;-67.0;2.0;0;-1;-11;1;0;-100;375000;364000;11000
6.68;-10.0;1.0;1;0;11;1;0;0;375000;329000;46000
-20.0;2.0;1.0;0;1;1;0;0;100;375000;570000;-195000
-6.0;292.0;0.0;1;0;-10;-2;0;0;375000;560000;-185000
0.0;-89.5;1.0;1;1;-2;1;0;-50;375000;398000;-23000
-4.0;171.5;0.0;0;1;-2;1;0;-50;375000;349000;26000
-4.07;171.43;0.0;0;1;-2;1;0;-50;375000;349000;26000
-2.0;-253.0;1.0;0;0;-1;2;0;-50;375000;540000;-165000
-5.0;-193.0;0.0;1;-2;15;0;0;0;375000;575000;-200000
-5.0;-193.0;0.0;1;-2;15;0;0;0;375000;575000;-200000
5.0;1188.0;0.0;1;0;4;0;0;0;375000;610000;-235000
5.0;1188.0;0.0;1;0;4;0;0;0;375000;610000;-235000
5.0;1188.0;0.0;1;0;4;0;0;0;375000;610000;-235000
-10.0;211.0;1.0;1;0;-7;0;0;0;375000;369000;6000
0.0;-17855.0;1.0;0;0;-1;-2;0;0;375000;419000;-44000
0.0;-17855.0;1.0;0;0;-1;-2;0;0;375000;449000;-74000
0.0;198.0;1.0;0;0;-9;0;0;50;375000;390000;-15000
0.0;198.0;1.0;0;0;-9;0;0;50;375000;365000;10000
0.0;-510.0;0.0;0;0;0;0;0;0;375000;449000;-74000
-24.0;4.0;-2.0;0;-1;7;1;0;0;375000;287000;88000
6.0;14.0;-2.0;0;-1;-4;0;0;-300;375000;380000;-5000
6.0;239.0;0.0;1;1;26;0;0;-50;375000;167000;208000
0.0;0.0;0.0;0;0;0;0;0;0;375000;375000;0
7.39;-40.0;0.5;0;1;2;2;0;100;375000;379000;-4000
1.0;281.0;-2.0;0;0;-9;0;0;-50;375000;540000;-165000
-5.0;34.0;0.0;0;-1;-4;-1;0;0;375000;280000;95000
4.0;2.0;0.0;0;0;10;-2;0;100;375000;295000;80000
4.0;2.0;0.0;0;0;10;-2;0;100;375000;349000;26000
3.07;-41.0;4.0;0;1;10;-1;0;-50;375000;399000;-24000
3.07;-41.0;4.0;0;1;10;-1;0;-50;375000;399000;-24000
-11.29;-98.0;1.0;0;1;8;-2;0;0;375000;579000;-204000
0.0;0.0;0.0;0;0;0;0;0;0;375000;398000;-23000
0.0;437.0;1.0;0;1;6;0;0;50;375000;379000;-4000
0.0;437.0;1.0;0;1;6;0;0;50;375000;379000;-4000
-14.1;-152.0;0.0;1;0;-3;0;-1;-50;375000;438000;-63000
-14.1;-152.0;0.0;1;0;-3;0;-1;-50;375000;378000;-3000
-17.94;-186.0;-1.0;1;0;8;-3;0;0;375000;489000;-114000
0.0;0.0;0.0;0;0;0;0;0;0;375000;399000;-24000
-2.65;136.0;1.0;0;2;7;-1;0;50;375000;397000;-22000
-2.65;136.0;1.0;0;2;7;-1;0;50;375000;429000;-54000
-21.5;171.0;0.0;0;0;-3;-1;0;0;375000;295000;80000
-21.5;171.0;0.0;0;0;-3;-1;0;0;375000;295000;80000
-21.5;171.0;0.0;0;0;-3;-1;0;0;375000;295000;80000
0.0;0.0;0.0;0;0;0;0;0;0;375000;375000;0
7.39;-40.0;0.5;0;1;2;2;0;100;375000;379000;-4000
1.0;281.0;-2.0;0;0;-9;0;0;-50;375000;540000;-165000
0.81;-219.0;1.0;0;0;7;0;0;0;375000;675000;-300000
-2.97;-70.0;-1.0;0;1;0;0;0;200;375000;550000;-175000
6.38;-93.0;0.0;0;0;1;0;0;-200;375000;299900;75100
-0.24;-0.24;0.0;0;0;0;0;0;0;376000;376000;0
-0.27;-0.27;0.0;0;0;0;0;0;0;376000;376000;0
1.0;83.0;0.5;0;1;18;0;0;-100;376000;349000;27000
-0.03;-0.03;0.0;0;0;0;0;0;0;376000;376000;0
0.24;0.24;0.0;0;0;0;0;0;0;376000;376000;0
1.24;83.24;0.5;0;1;18;0;0;-100;376000;349000;27000
0.03;0.03;0.0;0;0;0;0;0;0;376000;376000;0
0.27;0.27;0.0;0;0;0;0;0;0;376000;376000;0
1.27;83.27;0.5;0;1;18;0;0;-100;376000;349000;27000
-19.0;146.0;1.0;0;0;10;0;0;50;378000;319000;59000
3.0;-44.0;1.0;0;-2;42;1;0;0;378000;299000;79000
-11.0;227.0;-2.0;0;-1;11;2;0;0;378000;349000;29000
0.0;0.0;0.0;0;0;0;0;0;0;378000;438000;-60000
-5.0;37.0;0.0;0;-1;-9;0;0;100;378000;475000;-97000
0.0;-160.0;-2.0;0;-1;-7;0;0;-100;378000;599000;-221000
-7.0;0.0;0.0;1;-1;-6;-2;0;50;379000;269000;110000
-7.54;26.0;0.0;0;0;8;0;2;100;379000;380000;-1000
-6.0;-93.0;1.0;0;-1;-4;0;0;250;379000;295000;84000
4.61;170.0;1.0;0;-1;-5;0;0;0;379000;565000;-186000
-7.39;40.0;-0.5;0;-1;-2;-2;0;-100;379000;375000;4000
-7.39;40.0;-0.5;0;-1;-2;-2;0;-100;379000;375000;4000
0.0;0.0;0.0;0;0;0;0;0;0;379000;379000;0
4.0;167.0;-1.0;0;1;1;-2;-1;0;379000;365000;14000
4.0;167.0;-1.0;0;1;1;-2;-1;0;379000;390000;-11000
-8.45;-30.0;0.0;0;-1;8;0;0;100;379000;399000;-20000
-8.45;-30.0;0.0;0;-1;8;0;0;100;379000;399000;-20000
-6.45;-30.0;0.0;0;-1;0;0;0;200;379000;380000;-1000
0.0;-121.0;0.0;0;0;0;0;0;0;379000;379000;0
-5.32;105.0;-1.5;1;-1;1;1;0;50;379000;425000;-46000
-12.0;106.0;0.5;0;-2;-10;-1;0;0;379000;439000;-60000
5.0;182.0;0.0;0;-1;7;0;0;50;379000;329900;49100
-7.0;-355.0;0.0;0;-2;5;0;0;0;379000;489000;-110000
-1.0;508.0;0.0;0;-2;1;0;0;-50;379000;298000;81000
1.0;-288.0;1.0;0;1;13;4;0;50;379000;206000;173000
1.0;-288.0;1.0;0;1;13;4;0;50;379000;196000;183000
7.0;139.0;0.0;0;1;0;2;2;100;379000;325000;54000
-0.73;-6.0;-5.0;0;0;0;1;-1;100;379000;295000;84000
11.0;-3.0;-3.0;0;1;-30;1;0;-50;379000;359000;20000
-2.0;19.0;-2.0;0;1;-71;1;0;100;379000;399000;-20000
-0.24;6.0;1.0;0;0;0;2;0;100;379000;275000;104000
-7.24;-34.0;0.0;0;2;-7;0;0;50;379000;380000;-1000
5.76;119.0;-1.0;0;0;-2;-2;0;0;379000;359000;20000
0.0;0.0;0.0;0;0;0;0;0;0;379000;379000;0
-6.0;-12.0;-1.0;0;0;-5;-3;0;0;379000;599000;-220000
-14.0;-108.0;-1.0;0;-1;-3;1;0;0;379000;329000;50000
-4.72;13.0;1.0;1;1;0;1;0;50;379000;698000;-319000
1.0;-293.0;1.0;0;0;3;3;-3;100;379000;119000;260000
-1.6;-288.0;2.0;0;0;11;0;-1;150;379000;199900;179100
-2.0;161.0;-1.5;1;-2;23;0;0;0;379000;349000;30000
-8.48;29.0;-1.0;1;0;22;0;0;100;379000;295000;84000
-8.48;29.0;-1.0;1;0;22;0;0;100;379000;350000;29000
-1.18;139.0;-1.0;1;-1;13;1;0;50;379000;438000;-59000
-2.0;-175.0;-4.0;0;-1;28;1;0;100;379000;185000;194000
14.81;287.81;1.0;0;0;-5;-1;0;-250;379000;466000;-87000
-3.0;180.0;0.0;0;0;-2;-1;0;100;379000;243000;136000
-5.0;75.0;3.0;0;1;3;-1;0;100;379000;265000;114000
0.0;-127.0;0.0;0;0;3;-1;0;-200;379000;369000;10000
-2.0;210.0;0.0;1;0;7;-1;0;100;379000;519000;-140000
8.0;12.0;0.0;1;0;25;1;0;0;379000;299000;80000
8.0;12.0;0.0;1;0;25;1;0;0;379000;319000;60000
-1.57;-120.0;0.0;0;0;-3;-1;0;0;379000;335000;44000
2.42;98.0;0.0;0;0;3;0;0;-50;379000;380000;-1000
11.19;-2.0;0.0;0;1;5;1;0;0;379000;299500;79500
3.87;48.0;0.0;0;0;0;1;0;100;379000;465000;-86000
3.87;48.0;0.0;0;0;0;1;0;100;379000;465000;-86000
4.87;81.0;0.0;0;-2;4;0;0;150;379000;695000;-316000
0.0;0.0;0.0;0;0;0;0;0;0;379000;379000;0
-6.0;-12.0;-1.0;0;0;-5;-3;0;0;379000;599000;-220000
-14.0;-108.0;-1.0;0;-1;-3;1;0;0;379000;329000;50000
-5.0;666.0;-3.5;0;1;1;0;-2;0;379000;171000;208000
-5.0;604.0;-0.5;1;2;-5;0;0;100;379000;380000;-1000
-5.0;604.0;-0.5;1;2;-5;0;0;100;379000;425000;-46000
0.0;0.0;0.0;0;0;0;0;0;0;379000;399000;-20000
-2.3;-343.0;0.0;1;0;-3;0;0;0;379000;449000;-70000
19.7;101.0;1.0;0;0;11;0;0;0;379000;189000;190000
-10.0;-72.0;0.0;0;0;-1;-1;0;-50;379000;350000;29000
-10.0;-72.0;0.0;0;0;-1;-1;0;-50;379000;398000;-19000
0.0;1.0;0.0;1;0;-17;0;0;50;379000;490000;-111000
0.0;121.0;0.0;0;0;0;0;0;0;379000;379000;0
-17.0;-133.0;0.5;0;0;-6;-1;0;0;379000;469000;-90000
-17.0;-133.0;0.5;0;0;-6;-1;0;0;379000;469000;-90000
-5.9;110.0;-1.0;0;-1;19;2;0;-50;379000;499000;-120000
-4.0;-31.0;0.0;1;0;-63;0;0;50;379000;640000;-261000
-4.0;-31.0;0.0;1;0;-63;0;0;50;379000;640000;-261000
13.18;-119.0;1.0;1;0;-16;1;0;0;379000;550000;-171000
13.18;-119.0;1.0;1;0;-16;1;0;0;379000;550000;-171000
13.18;-119.0;1.0;1;0;-16;1;0;0;379000;608000;-229000
0.0;0.0;0.0;0;0;0;0;0;0;379000;379000;0
4.0;167.0;-1.0;0;1;1;-2;-1;0;379000;365000;14000
4.0;167.0;-1.0;0;1;1;-2;-1;0;379000;390000;-11000
0.0;146.0;2.5;0;2;-9;2;0;0;379900;319000;60900
-3.0;134.0;0.5;0;2;-1;1;0;150;379900;329000;50900
4.1;289.0;0.5;0;0;-5;0;0;100;379900;239000;140900
0.0;-168.0;0.0;0;0;9;1;0;0;379900;279000;100900
10.0;-67.0;-1.0;0;2;-4;0;0;0;379900;329000;50900
0.0;19.0;-1.0;0;0;-7;1;0;100;379900;320000;59900
7.0;121.0;1.0;0;2;-1;0;0;-50;380000;299000;81000
-6.0;58.0;0.0;0;1;13;0;0;50;380000;210000;170000
4.0;93.0;0.0;0;1;-1;-3;0;-50;380000;398000;-18000
0.0;0.0;0.0;0;0;0;0;0;0;380000;380000;0
0.0;0.0;0.0;0;0;0;0;0;0;380000;380000;0
5.0;-9.0;-2.0;0;0;5;-1;0;50;380000;369000;11000
6.0;71.0;0.5;1;0;10;0;-1;0;380000;451000;-71000
6.0;71.0;0.5;1;0;10;0;-1;0;380000;451000;-71000
6.0;71.0;0.5;1;0;10;0;-1;0;380000;451000;-71000
1.64;-123.0;1.0;0;0;-7;-1;0;0;380000;359000;21000
-1.0;-167.0;1.0;1;0;6;0;0;50;380000;419000;-39000
7.0;-276.0;1.0;0;0;-1;0;0;50;380000;289000;91000
-0.21;-0.21;0.0;0;0;0;0;0;0;380000;380000;0
-0.25;-0.25;0.0;0;0;0;0;0;0;380000;380000;0
-4.99;-142.99;-1.0;1;0;-7;0;0;50;380000;385000;-5000
0.0;0.0;0.0;0;0;0;1;0;0;380000;380000;0
-0.72;-118.0;-1.0;0;0;4;0;0;0;380000;295000;85000
7.24;34.0;0.0;0;-2;7;1;0;-50;380000;379000;1000
1.0;-10.0;0.0;0;0;9;-1;0;100;380000;419000;-39000
1.0;28.0;-1.0;0;1;-24;2;0;50;380000;279000;101000
2.32;42.0;-1.0;0;2;-47;0;0;50;380000;437000;-57000
1.54;84.0;0.0;1;-1;4;0;0;50;380000;499000;-119000
-0.46;-23.0;0.0;0;1;-12;-1;0;100;380000;319000;61000
-0.46;-324.0;-1.0;1;0;-6;-1;0;0;380000;295000;85000
0.0;0.0;0.0;0;0;0;0;0;0;380000;340000;40000
-3.0;-24.0;1.0;0;0;-1;0;0;-50;380000;230000;150000
-8.0;141.0;1.0;1;0;7;0;0;-50;380000;279500;100500
-5.69;9906.0;2.0;1;-1;-3;0;0;200;380000;450000;-70000
-28.69;5232.0;3.5;1;0;6;0;0;50;380000;849000;-469000
22.19;10348.88;2.0;0;-1;17;0;0;-100;380000;459000;-79000
-10.44;-100.0;-1.0;0;0;-4;-1;0;50;380000;310000;70000
12.0;82.0;0.0;1;1;-5;-1;0;-50;380000;395000;-15000
10.0;35.0;-1.0;0;0;-6;1;-3;0;380000;235000;145000
3.0;-197.0;1.0;1;0;-18;-1;0;-50;380000;625000;-245000
10.0;16.0;1.0;1;1;-16;0;2;-100;380000;795000;-415000
1.0;1540.0;-3.0;0;0;1;-3;3;100;380000;950000;-570000
-1.0;120.0;0.0;0;0;-4;-1;0;-150;380000;295000;85000
-1.3;-69.0;-1.0;0;-2;-15;2;0;0;380000;519000;-139000
1.19;24.0;-1.0;1;0;-12;-1;0;-100;380000;219000;161000
0.0;-172.0;2.0;0;0;-21;-5;0;0;380000;470000;-90000
-6.0;-14.0;2.0;0;1;4;0;0;300;380000;375000;5000
-12.0;140.0;6.0;0;0;-43;0;0;-50;380000;450000;-70000
0.0;0.0;0.0;0;0;0;-1;0;0;380000;380000;0
-0.72;-118.0;-1.0;0;0;4;-1;0;0;380000;295000;85000
7.24;34.0;0.0;0;-2;7;0;0;-50;380000;379000;1000
0.0;0.0;0.0;0;0;0;0;0;0;380000;350000;30000
-3.68;-21.0;0.0;0;2;0;1;0;100;380000;289000;91000
-11.68;-3.0;-1.5;0;2;0;1;0;0;380000;339900;40100
-0.22;-0.22;0.0;0;0;0;0;0;0;380000;380000;0
3.0;1222.0;2.0;0;1;2;3;0;-50;380000;368000;12000
4.0;911.0;1.0;0;0;-23;1;2;-50;380000;495000;-115000
0.0;-31.0;0.0;0;1;-3;-1;0;50;380000;280000;100000
-12.0;-42.0;-1.0;0;0;-2;0;0;0;380000;349000;31000
-2.0;0.0;0.0;0;0;8;0;0;-100;380000;399000;-19000
0.04;0.04;0.0;0;0;0;0;0;0;380000;380000;0
0.25;0.25;0.0;0;0;0;0;0;0;380000;380000;0
-4.74;-142.74;-1.0;1;0;-7;0;0;50;380000;385000;-5000
-2.42;-98.0;0.0;0;0;-3;0;0;50;380000;379000;1000
-12.23;20.0;1.0;0;2;-5;0;0;0;380000;285000;95000
-8.86;17.0;1.0;0;2;2;2;0;0;380000;269000;111000
0.0;0.0;0.0;0;0;0;0;0;0;380000;380000;0
0.0;0.0;0.0;0;0;0;0;0;0;380000;380000;0
5.0;-9.0;-2.0;0;0;5;-1;0;50;380000;369000;11000
0.0;0.0;0.0;0;0;0;0;0;0;380000;425000;-45000
0.0;0.0;0.0;0;0;0;0;0;0;380000;425000;-45000
