id;plz;stadt;strasse;stadtteil;preis;wohnflaeche;grundstueckflaeche;anz_zimmer;kategorie;keller;baujahr;energieeffizienz;zustand;kontextLabel;kontextWert
70437398;21337;Lüneburg;Straße nicht freigegeben;Ebensberg;479000;131.0;606.0;4.0;einfamilienhaus;1;2014;2;1;10;3800
84970183;29223;Celle;Straße nicht freigegeben;Hehlentor;479000;160.0;1216.0;5.0;einfamilienhaus;2;1972;2;1;6;2350
84748490;27711;OsterholzScharmbeck;Straße nicht freigegeben;Innenstadt;479000;145.0;870.0;5.0;einfamilienhaus;0;1997;3;1;6;2600
46861418;21439;Marxen;Straße nicht freigegeben;;479000;112.61;450.0;3.0;doppelhaushälfte;0;2004;6;1;6;3750
46005497;27793;Wildeshausen;Straße nicht freigegeben;;479000;222.75;2626.0;5.0;einfamilienhaus;2;1962;4;1;6;2950
31479043;48531;Nordhorn;Straße nicht freigegeben;;479000;143.0;455.0;5.0;einfamilienhaus;0;1994;4;1;6;2300
42890349;21261;Welle;Straße nicht freigegeben;;479000;199.0;600.0;6.0;einfamilienhaus;0;1994;4;1;2;3400
54936498;21423;Winsen;Straße nicht freigegeben;Luhe;479000;122.0;844.0;5.0;bungalow;2;2004;1;2;2;3650
18606017;28832;Achim;Straße nicht freigegeben;Uphusen;480000;184.0;968.0;5.0;einfamilienhaus;0;1978;2;1;10;2950
64477533;31185;Söhlde;Straße nicht freigegeben;Hoheneggelsen;480000;379.0;1341.0;12.0;einfamilienhaus;2;1989;0;1;2;1650
57306960;26131;Oldenburg;Straße nicht freigegeben;Eversten;480000;135.0;379.0;7.0;einfamilienhaus;2;1980;4;0;10;3600
30120712;28876;Oyten;Straße nicht freigegeben;;480000;193.0;1250.0;8.0;einfamilienhaus;1;1947;0;3;6;3050
17472032;31303;Burgdorf;Straße nicht freigegeben;;480000;150.0;780.0;7.0;bungalow;2;1998;2;1;6;3150
66492589;49696;Molbergen;Straße nicht freigegeben;;480000;250.0;784.0;9.0;einfamilienhaus;2;1976;4;1;1;2000
60834507;38108;Braunschweig;Straße nicht freigegeben;Kralenriede;480000;125.0;849.0;6.0;einfamilienhaus;2;1991;3;3;11;3250
28745605;48455;BadBentheim;Straße nicht freigegeben;;480000;207.0;862.0;6.0;einfamilienhaus;0;2011;5;1;6;2300
60394364;38442;Wolfsburg;Straße nicht freigegeben;Ehmen;480000;182.0;1041.0;6.0;einfamilienhaus;2;1966;0;1;10;3100
78420620;49186;BadIburgGlane;Straße nicht freigegeben;;480000;180.0;742.0;5.0;einfamilienhaus;1;1998;6;1;10;2350
39245129;26125;Oldenburg;Straße nicht freigegeben;Oldenburg;480000;140.0;570.0;6.0;einfamilienhaus;2;1995;3;1;10;3550
52986441;30890;Barsinghausen;Straße nicht freigegeben;Eckerde;485000;222.0;550.0;8.0;einfamilienhaus;2;1972;4;1;10;2750
91567638;27472;Cuxhaven;Straße nicht freigegeben;Groden;485000;200.0;749.0;9.0;einfamilienhaus;2;1966;2;1;5;2550
71529168;48527;Nordhorn;Straße nicht freigegeben;;485000;246.0;684.0;7.5;einfamilienhaus;2;1985;4;1;6;2300
68661188;38228;SalzgitterLichtenberg;Burgbergstraße 78c;;485000;240.0;711.0;6.0;mehrfamilienhaus;2;1978;4;1;10;2100
48408324;30926;Seelze;Straße nicht freigegeben;Dedensen;485000;185.0;987.0;7.0;mehrfamilienhaus;2;1991;4;1;11;3100
10157656;21406;Melbeck;Straße nicht freigegeben;;485000;232.84;1496.0;10.0;mehrfamilienhaus;2;1951;1;1;2;3200
75987781;38448;WolfsburgWendschott;Neisser Straße 11;;485000;199.0;1059.0;8.0;einfamilienhaus;2;1964;2;1;10;3100
74705004;31224;Peine;Straße nicht freigegeben;Kernstadt Nord;485000;227.0;357.0;6.0;einfamilienhaus;0;1890;4;1;10;2300
34027640;26345;Bockhorn;Straße nicht freigegeben;;485000;157.0;2868.0;3.0;einfamilienhaus;0;1994;6;1;5;2050
76327007;27616;Beverstedt;Straße nicht freigegeben;;485000;203.0;1040.0;7.0;einfamilienhaus;0;2002;5;1;1;1950
42215056;49328;Melle;Straße nicht freigegeben;Bennien;489000;258.0;1350.0;11.0;mehrfamilienhaus;2;1962;3;1;7;2350
32063004;31199;Diekholzen;Straße nicht freigegeben;;489000;199.29;1000.0;12.0;einfamilienhaus;2;1972;1;1;6;1850
20993163;27478;Cuxhaven;Straße nicht freigegeben;Altenwalde;489000;120.0;1505.0;4.0;einfamilienhaus;2;1960;0;1;5;2550
80300362;30989;Gehrden;Straße nicht freigegeben;Leveste;489000;128.0;396.0;4.0;einfamilienhaus;0;2005;6;0;10;3550
73710571;27367;Sottrum;Straße nicht freigegeben;;489000;180.84;709.0;7.0;einfamilienhaus;1;1952;5;0;2;2650
56170053;29229;CelleGarßen;Straße nicht freigegeben;;490000;222.0;1688.0;7.0;bungalow;2;1979;5;1;6;2350
64081639;38162;CremlingenSchandelah;Straße nicht freigegeben;;490000;386.0;723.0;15.0;mehrfamilienhaus;0;1965;2;3;6;1850
75786921;29378;Wittingen;Wilhelm-Busch-Str. 39;;490000;167.0;955.0;5.0;einfamilienhaus;2;2008;4;1;0;1500
48077597;38723;Seesen;Straße nicht freigegeben;;490000;529.0;460.0;21.0;mehrfamilienhaus;2;1910;2;1;6;1250
69249687;27711;OsterholzScharmbeck;Straße nicht freigegeben;Innenstadt;490000;260.0;950.0;11.0;einfamilienhaus;2;1985;3;1;6;2600
87938685;37191;KatlenburgLindau;Straße nicht freigegeben;Wachenhausen;490000;377.0;460.0;8.0;einfamilienhaus;1;1780;5;1;1;1650
56330003;27711;OsterholzScharmbeck;Straße nicht freigegeben;Innenstadt;490000;226.0;950.0;11.0;einfamilienhaus;2;1985;3;1;6;2600
31540080;31535;NeustadtamRübenberge;Straße nicht freigegeben;Schneeren;490000;150.0;762.0;6.0;mehrfamilienhaus;2;1998;3;1;6;2500
45686390;31141;Hildesheim;Straße nicht freigegeben;Itzum;490000;134.79;269.0;5.0;doppelhaushälfte;2;1992;4;0;10;2800
10310636;26524;Hage;Straße nicht freigegeben;;492000;172.0;895.0;6.0;einfamilienhaus;0;1993;4;1;8;2100
88870357;26524;Hage;Straße nicht freigegeben;;492000;172.0;895.0;6.0;einfamilienhaus;0;1993;4;1;8;2100
43509996;26826;WeenerHolthusen;Straße nicht freigegeben;;493000;287.0;957.0;12.0;mehrfamilienhaus;0;1994;5;1;5;1700
38620848;27753;Delmenhorst;Straße nicht freigegeben;Dwoberg/Ströhen;494949;115.0;733.0;4.0;bungalow;2;1965;2;0;10;2650
14280814;21244;BuchholzinderNordheide;Straße nicht freigegeben;;495000;115.0;558.0;5.0;einfamilienhaus;2;1928;0;3;10;4050
38509377;21423;Winsen;Scharmbecker Dorfstraße 17;LuheScharmbeck;495000;100.0;809.0;4.0;einfamilienhaus;2;1994;1;3;2;3650
33821083;31515;Wunstorf;Straße nicht freigegeben;Steinhude;495000;217.67;492.0;9.0;mehrfamilienhaus;1;2006;5;0;10;3050
52133147;30890;Barsinghausen;Straße nicht freigegeben;Egestorf;495000;180.0;550.0;6.0;einfamilienhaus;2;1982;5;1;10;2750
96239224;38448;WolfsburgVorsfelde;Straße nicht freigegeben;;495000;210.0;609.0;6.0;mehrfamilienhaus;2;1957;2;0;10;3100
92206879;38448;WolfsburgWendschott;Straße nicht freigegeben;;495000;122.0;569.0;5.0;bungalow;0;2009;7;1;10;3100
45660482;27419;Sittensen;Straße nicht freigegeben;;495000;192.0;860.0;7.0;einfamilienhaus;2;1969;3;0;2;2650
58043308;38518;Gifhorn;Straße nicht freigegeben;;495000;220.28;620.28;7.0;mehrfamilienhaus;0;1988;3;1;10;2700
20550244;29308;Winsen;Straße nicht freigegeben;Aller;495000;155.0;1041.0;9.0;einfamilienhaus;2;1980;5;0;5;2250
93773601;26427;Werdum;Straße nicht freigegeben;;495000;243.0;791.0;13.0;mehrfamilienhaus;0;1981;4;1;0;2700
19361722;31234;Edemissen;Straße nicht freigegeben;Wipshausen;495000;150.0;985.0;4.0;einfamilienhaus;0;1995;3;1;2;2200
16288539;31626;Haßbergen;Straße nicht freigegeben;;495000;288.0;2908.0;8.0;einfamilienhaus;2;1969;1;3;1;1800
91106508;38543;Hillerse;Straße nicht freigegeben;;495000;220.0;876.0;5.0;einfamilienhaus;2;1986;5;1;2;1750
28772826;26427;Werdum;Straße nicht freigegeben;;495000;243.0;791.0;13.0;mehrfamilienhaus;0;1981;4;1;0;2700
23396084;26419;Schortens;Straße nicht freigegeben;Sillenstede;495000;267.0;1052.0;8.0;mehrfamilienhaus;1;1978;2;1;9;2050
84802625;21217;Seevetal;Straße nicht freigegeben;Meckelfeld;495000;103.72;786.0;5.5;mehrfamilienhaus;2;1959;1;3;11;4250
80408662;21423;Winsen;Straße nicht freigegeben;;495000;191.0;850.0;7.0;einfamilienhaus;2;1935;2;1;2;3650
22634640;21391;Reppenstedt;Straße nicht freigegeben;;495000;109.0;365.0;4.5;einfamilienhaus;0;1993;4;0;10;3700
69689109;31547;RehburgLoccumMünchehagen;Straße nicht freigegeben;;495000;164.0;813.0;6.0;einfamilienhaus;0;2014;5;1;1;1700
40763432;29614;Soltau;Straße nicht freigegeben;;495000;240.09;709.09;8.0;einfamilienhaus;2;1979;3;1;5;2500
16233119;38162;Cremlingen;Straße nicht freigegeben;;495000;147.0;555.0;6.0;einfamilienhaus;2;1976;5;1;6;1850
75449215;26607;Aurich;Straße nicht freigegeben;Middels;495000;270.0;663.0;9.0;einfamilienhaus;0;2014;4;1;5;2400
48696064;21423;Winsen;Scharmbecker Dorfstraße 17;LuheScharmbeck;495000;100.0;809.0;4.0;bungalow;2;1994;1;3;2;3650
29917003;27478;Cuxhaven;Straße nicht freigegeben;Altenwalde;496500;423.0;3530.0;12.0;mehrfamilienhaus;2;1914;1;1;5;2550
96879860;49134;WallenhorstHollage;Straße nicht freigegeben;;497000;157.4;656.0;5.0;einfamilienhaus;2;1938;0;0;10;2000
86712842;28865;Lilienthal;Straße nicht freigegeben;Trupermoor;497000;130.0;326.0;5.0;doppelhaushälfte;0;2003;7;0;10;3100
83806010;27798;Hude;Straße nicht freigegeben;;497800;190.0;585.0;5.0;einfamilienhaus;0;1990;6;1;6;3000
32281400;21244;BuchholzinderNordheide;Straße nicht freigegeben;Dibbersen;498000;184.0;1309.0;6.0;einfamilienhaus;2;1973;3;1;10;4050
69133454;26419;Schortens;Straße nicht freigegeben;Ostiem;498000;220.0;745.0;6.0;einfamilienhaus;0;2003;6;1;9;2050
47916096;21640;Horneburg;Straße nicht freigegeben;;498000;111.0;762.0;4.0;bungalow;2;1975;3;1;5;3050
71455480;29683;BadFallingbostel;Straße nicht freigegeben;;498000;261.0;817.0;9.0;mehrfamilienhaus;0;1962;5;3;6;2050
24916992;29574;Ebstorf;Straße nicht freigegeben;;498000;252.0;4973.0;6.0;einfamilienhaus;1;1907;2;1;5;1950
24567228;27389;Fintel;Straße nicht freigegeben;;498000;151.35;744.0;5.0;einfamilienhaus;0;1999;5;1;1;2550
42993915;29223;Celle;Straße nicht freigegeben;Altenhagen;498000;213.02;1341.02;6.0;mehrfamilienhaus;2;1900;2;1;6;2350
62857631;27777;Ganderkesee;Straße nicht freigegeben;Bookholzberg;498000;164.0;1052.0;7.0;bungalow;1;1972;2;1;10;2600
68739624;26409;Wittmund;Straße nicht freigegeben;;498000;173.56;810.0;6.0;einfamilienhaus;0;2005;2;1;5;2150
28235180;21244;Buchholz;Straße nicht freigegeben;Dibbersen;498000;184.0;1309.0;6.0;einfamilienhaus;2;1973;3;1;10;4050
47404517;49191;Belm;Straße nicht freigegeben;;498000;122.0;440.0;4.0;einfamilienhaus;2;2006;4;1;6;2300
83129841;27389;Fintel;Straße nicht freigegeben;;498000;151.49;744.14;5.0;einfamilienhaus;0;1999;5;1;1;2550
91210141;29640;Schneverdingen;Straße nicht freigegeben;;498000;160.0;3748.0;6.0;einfamilienhaus;0;1975;2;1;5;3400
70843075;26736;Manslagt;Straße nicht freigegeben;;498000;170.0;782.0;6.0;einfamilienhaus;0;2000;3;1;1;2000
30862897;21244;Buchholz;Straße nicht freigegeben;Steinbeck;498000;112.0;390.0;4.0;einfamilienhaus;2;1990;1;1;10;4050
64464667;30916;Isernhagen;Straße nicht freigegeben;Isernhagen H.B.;498000;136.0;350.0;5.0;doppelhaushälfte;2;1972;2;1;11;3850
23951352;31582;Nienburg;Straße nicht freigegeben;Weser;499000;191.0;770.0;8.0;mehrfamilienhaus;2;1940;1;1;9;2100
47744136;21406;Barnstedt;Straße nicht freigegeben;;499000;180.0;1344.0;5.0;einfamilienhaus;2;1979;4;0;2;3200
95943033;49328;Melle;Straße nicht freigegeben;Düingdorf;499000;649.05;1608.0;28.0;mehrfamilienhaus;1;1925;0;3;7;2350
86470733;21706;Drochtersen;Ziegelstraße Ziegelstraße;Assel;499000;263.0;1500.0;8.0;bungalow;0;1980;4;1;0;2250
18078864;38461;Danndorf;Straße nicht freigegeben;;499000;156.0;452.0;5.0;doppelhaushälfte;0;2016;6;1;5;2700
51638524;26871;Papenburg;Straße nicht freigegeben;Aschendorf;499000;272.0;854.0;7.0;einfamilienhaus;0;1996;5;1;9;2300
98424485;30900;Wedemark;Straße nicht freigegeben;Bissendorf;499000;219.9;684.0;8.0;einfamilienhaus;1;1931;2;1;6;3450
63477813;31157;Sarstedt;Straße nicht freigegeben;;499000;222.0;1038.0;6.0;einfamilienhaus;2;1991;1;1;10;2900
62623653;26180;Rastede;Straße nicht freigegeben;Rastede I;499000;160.44;913.0;5.0;einfamilienhaus;0;2017;2;0;6;2700
91743231;27777;Ganderkesee;Straße nicht freigegeben;Heide;499000;165.0;813.0;4.0;einfamilienhaus;1;1986;3;1;10;2600
26574614;38518;GifhornWinkel;Straße nicht freigegeben;;499000;232.0;2529.0;8.0;einfamilienhaus;2;1991;0;3;10;2700
41063761;30916;Isernhagen;Straße nicht freigegeben;Isernhagen H.B.;499000;120.0;482.0;4.0;einfamilienhaus;2;1974;4;1;11;3850
88218611;28816;Stuhr;Im Barkenbrook 16;Moordeich;499000;192.0;600.0;7.0;einfamilienhaus;1;1971;2;1;11;3000
51083580;21684;Stade;Straße nicht freigegeben;Wiepenkathen;499000;123.5;358.0;4.0;doppelhaushälfte;2;1984;2;0;1;3350
77923025;30982;Pattensen;Straße nicht freigegeben;;499000;164.0;315.5;5.0;doppelhaushälfte;0;2000;6;1;11;2950
40668676;38108;Braunschweig;Straße nicht freigegeben;Querum;499000;155.0;725.0;6.0;mehrfamilienhaus;2;1962;0;3;11;3250
49600900;21682;Stade;Straße nicht freigegeben;;499000;128.0;490.0;5.0;doppelhaushälfte;2;1962;2;1;9;3050
86848288;27232;Sulingen;Straße nicht freigegeben;Lindern;499000;334.0;8076.0;8.0;einfamilienhaus;2;1907;1;1;5;1800
19630018;31226;Peine;Straße nicht freigegeben;Schwicheldt;499000;177.0;1260.0;10.0;einfamilienhaus;0;1876;3;1;10;2200
30464003;21438;Brackel;Straße nicht freigegeben;;499000;128.0;1089.0;5.0;bungalow;0;1972;2;0;2;3500
69133047;49143;Bissendorf;Straße nicht freigegeben;Wissingen;499000;292.0;1964.0;9.0;mehrfamilienhaus;1;1870;3;1;7;2500
86117414;38667;BadHarzburg;Straße nicht freigegeben;;499000;135.0;1806.0;4.0;einfamilienhaus;2;1958;1;1;9;1800
79940091;21220;Seevetal;Straße nicht freigegeben;Maschen;499000;139.32;850.0;5.0;einfamilienhaus;0;2017;5;1;11;4250
15916756;31226;Peine;Straße nicht freigegeben;Kernstadt Süd;499000;226.0;467.0;9.0;mehrfamilienhaus;2;1938;4;1;10;2200
24576772;31832;SpringeEldagsen;Straße nicht freigegeben;;499000;152.0;750.0;6.0;einfamilienhaus;0;2005;5;1;6;2200
61531097;49661;Cloppenburg;Straße nicht freigegeben;;499000;194.0;620.0;6.0;einfamilienhaus;0;2000;4;0;9;2500
39007001;21640;Horneburg;Straße nicht freigegeben;;499000;155.0;790.0;5.0;einfamilienhaus;1;1946;3;1;5;3050
92530025;29640;Schneverdingen;Straße nicht freigegeben;;499000;159.0;773.0;6.0;einfamilienhaus;1;1985;4;0;5;3400
96702543;26603;Aurich;Straße nicht freigegeben;Innenstadt;499000;195.0;1200.0;6.0;einfamilienhaus;1;1974;2;1;5;2400
76656625;31226;Peine;Straße nicht freigegeben;Schwicheldt;499000;177.0;1260.0;10.0;einfamilienhaus;0;1876;3;1;10;2200
77251307;30890;Barsinghausen;Straße nicht freigegeben;;499000;210.0;500.0;8.0;einfamilienhaus;2;1988;2;1;10;2750
99504416;27777;Ganderkesee;Straße nicht freigegeben;Heide;499000;165.0;813.0;4.0;einfamilienhaus;1;1986;3;1;10;2600
19633938;49186;BadIburg;Straße nicht freigegeben;;499000;185.0;612.0;6.0;mehrfamilienhaus;2;1975;4;1;10;2350
47348416;26603;Aurich;Straße nicht freigegeben;Innenstadt;499000;195.0;1200.0;6.0;einfamilienhaus;1;1974;2;1;5;2400
29961743;21379;Scharnebeck;Straße nicht freigegeben;;499000;152.0;1092.0;5.0;einfamilienhaus;1;2015;3;1;2;3050
28058945;31515;WunstorfLiethe;Straße nicht freigegeben;Blumenau;499000;189.0;625.0;6.0;mehrfamilienhaus;2;1976;2;0;10;3050
29055385;21614;Buxtehude;Straße nicht freigegeben;Dammhausen;499000;108.0;1000.0;5.0;einfamilienhaus;0;1970;1;1;10;3350
34316874;21395;Tespe;Straße nicht freigegeben;Avendorf;499000;224.62;1100.0;6.0;mehrfamilienhaus;2;1973;5;1;6;3200
24813232;49843;Uelsen;Straße nicht freigegeben;;499000;180.0;1850.0;6.0;einfamilienhaus;1;1980;3;1;1;2300
11815444;30853;Langenhagen;Straße nicht freigegeben;Alt-Langenhagen;499000;119.0;337.0;4.0;einfamilienhaus;2;1976;2;1;11;3450
81135521;21379;Scharnebeck;Straße nicht freigegeben;;499000;152.0;1092.0;5.0;einfamilienhaus;1;2015;3;1;2;3050
63215549;21266;Jesteburg;Straße nicht freigegeben;;499000;114.0;726.0;4.0;einfamilienhaus;2;1978;1;1;10;3700
78354592;26871;Papenburg;Straße nicht freigegeben;Aschendorf;499000;272.15;854.15;7.0;einfamilienhaus;0;1996;5;1;9;2300
53476986;30938;Burgwedel;Straße nicht freigegeben;Kleinburgwedel;499000;210.0;1130.0;10.0;mehrfamilienhaus;1;1966;1;3;6;3700
60922754;28865;LilienthalbBremen;Straße nicht freigegeben;;499000;145.0;410.0;4.0;einfamilienhaus;2;1973;3;1;10;3100
72455649;26969;Butjadingen;Straße nicht freigegeben;Langwarden;499000;224.13;3000.05;8.0;einfamilienhaus;0;1898;0;1;0;2150
88894482;29229;Celle;Straße nicht freigegeben;Groß Hehlen;499000;190.0;835.0;8.0;einfamilienhaus;2;1984;4;1;6;2350
57769810;21271;Hanstedt;Straße nicht freigegeben;;500000;130.0;1005.0;5.0;bungalow;2;1999;1;1;2;3500
66212920;49419;Wagenfeld;Straße nicht freigegeben;;509900;189.0;550.0;4.0;einfamilienhaus;0;2022;7;0;1;1800
18376003;31134;Hildesheim;Straße nicht freigegeben;Ost;510000;267.0;363.0;11.0;mehrfamilienhaus;2;1900;1;3;10;2600
47134658;26419;Schortens;Straße nicht freigegeben;Middelsfähr;510000;235.0;508.0;7.0;mehrfamilienhaus;2;2016;4;0;9;2050
58811855;38518;Gifhorn;Straße nicht freigegeben;;511000;192.77;920.0;7.0;einfamilienhaus;2;1969;2;1;10;2700
71560175;37133;Friedland;Straße nicht freigegeben;Reckershausen;515000;195.0;801.0;6.0;einfamilienhaus;0;2000;6;1;2;2750
28458413;30459;Hannover;Straße nicht freigegeben;Oberricklingen;515000;110.0;719.0;5.0;einfamilienhaus;2;1938;0;3;11;3900
56407374;26556;Eversmeer;Straße nicht freigegeben;;515000;210.0;19694.0;6.0;einfamilienhaus;0;1954;0;0;0;2100
42831785;38442;Wolfsburg;Straße nicht freigegeben;Ehmen;515000;182.0;1041.0;6.0;einfamilienhaus;2;1966;0;1;10;3100
63319247;26345;Bockhorn;Straße nicht freigegeben;;515000;211.23;1192.0;5.0;einfamilienhaus;0;2003;5;1;5;2050
99753126;38300;Wolfenbüttel;Straße nicht freigegeben;Linden;519000;129.0;634.0;6.0;einfamilienhaus;2;1964;5;1;10;2650
80224244;38268;Lengede;Straße nicht freigegeben;;519000;126.3;793.0;5.0;bungalow;2;2013;2;1;10;1700
95912212;31028;Gronau;Straße nicht freigegeben;;519000;185.0;848.0;8.0;einfamilienhaus;0;2003;5;1;9;1900
34446831;49811;Lingen;Straße nicht freigegeben;EmsBrögbern;519000;135.0;419.0;4.0;einfamilienhaus;0;2013;6;1;6;2650
89575251;27607;Geestland;Straße nicht freigegeben;Sievern;519000;350.0;2730.0;7.0;mehrfamilienhaus;2;1904;2;1;1;2200
69173572;27211;Bassum;Straße nicht freigegeben;Nordwohlde;519000;233.12;2267.0;9.0;einfamilienhaus;1;1965;3;1;5;2250
32284886;31737;Rinteln;Straße nicht freigegeben;;519000;303.0;1387.0;9.0;einfamilienhaus;2;1950;0;1;10;1800
30514697;31737;Rinteln;Straße nicht freigegeben;;519000;303.0;1387.0;9.0;einfamilienhaus;2;1950;0;1;10;1800
48811229;31737;Rinteln;Straße nicht freigegeben;;519000;303.0;1387.0;9.0;einfamilienhaus;2;1950;0;1;10;1800
62361897;31737;Rinteln;Straße nicht freigegeben;;519000;303.0;1387.0;9.0;einfamilienhaus;2;1950;0;1;10;1800
10236892;28876;Oyten;Straße nicht freigegeben;Bassen;519000;209.0;874.0;7.0;mehrfamilienhaus;0;1978;0;3;6;3050
41261937;21224;Rosengarten;Straße nicht freigegeben;Langenrehm;519000;169.0;928.0;6.5;mehrfamilienhaus;2;1961;1;1;11;4500
55043303;28857;Syke;Straße nicht freigegeben;Henstedt;520000;296.8;6000.0;8.0;einfamilienhaus;1;1900;4;0;6;2750
66624615;31303;Burgdorf;Straße nicht freigegeben;;520000;170.0;800.0;6.0;einfamilienhaus;0;1975;2;1;6;3150
80708934;30982;PattensenHüpede;Straße nicht freigegeben;;520000;450.0;1920.0;11.0;einfamilienhaus;0;1850;0;3;11;2950
83969451;28857;Syke;Straße nicht freigegeben;Heiligenfelde;525000;235.0;1913.0;7.0;einfamilienhaus;2;1931;0;1;6;2750
28123786;31319;Sehnde;Straße nicht freigegeben;Ilten;525000;190.0;600.0;5.0;einfamilienhaus;0;1825;3;1;10;3100
13175231;49843;Uelsen;Straße nicht freigegeben;;525000;180.0;1850.0;6.0;einfamilienhaus;1;1980;3;1;1;2300
75835473;21391;Reppenstedt;Straße nicht freigegeben;;525000;143.0;1166.0;6.0;einfamilienhaus;2;1976;2;3;10;3700
27138430;27616;Beverstedt;Straße nicht freigegeben;Bokel;525000;178.0;2644.0;4.0;einfamilienhaus;2;1972;1;1;1;1950
37559050;27299;Langwedel;Straße nicht freigegeben;;525000;243.6;950.0;8.0;einfamilienhaus;2;1900;7;1;10;2600
38896065;26197;GroßenknetenAhlhorn;Straße nicht freigegeben;;525000;236.64;1082.0;7.0;einfamilienhaus;0;2000;4;1;2;2850
18301512;26409;WittmundAsel;Straße nicht freigegeben;;525000;288.22;620.0;12.0;mehrfamilienhaus;0;1995;3;1;5;2150
61890086;21266;Jesteburg;Straße nicht freigegeben;;525000;110.0;540.0;4.0;doppelhaushälfte;0;1984;4;0;10;3700
92788228;30890;Barsinghausen;Straße nicht freigegeben;Winninghausen;525000;245.0;740.0;7.5;einfamilienhaus;2;1992;3;1;10;2750
51761503;26127;Oldenburg;Straße nicht freigegeben;Bürgerfelde;525000;111.95;441.0;4.0;einfamilienhaus;2;1960;4;1;10;3600
12861720;30890;Barsinghausen;Straße nicht freigegeben;Winninghausen;525000;245.0;740.0;7.5;mehrfamilienhaus;2;1992;3;1;10;2750
81479507;29633;Munster;Straße nicht freigegeben;;525000;244.48;871.0;6.0;bungalow;2;1993;5;1;5;2100
74630708;21256;Handeloh;Straße nicht freigegeben;;527500;120.0;800.0;4.0;doppelhaushälfte;0;2022;7;0;2;4250
28532331;28876;Oyten;Straße nicht freigegeben;Sagehorn;528000;250.43;1235.0;10.0;mehrfamilienhaus;2;2008;2;1;6;3050
93648787;21244;BuchholzinderNordheide;Straße nicht freigegeben;;529000;115.0;446.0;3.0;doppelhaushälfte;2;1992;4;1;10;4050
55039139;26434;Wangerland;Straße nicht freigegeben;Hooksiel;529000;129.0;675.0;5.0;einfamilienhaus;0;1999;4;1;0;2150
82566359;26135;Oldenburg;Straße nicht freigegeben;Krusenbusch;529000;151.0;697.0;6.0;einfamilienhaus;1;1939;4;0;10;3600
57462425;31832;Springe;Straße nicht freigegeben;;529000;205.47;588.0;8.0;mehrfamilienhaus;2;1987;3;1;6;2200
67836217;21244;BuchholzinderNordheide;Straße nicht freigegeben;;529000;115.0;446.0;3.0;doppelhaushälfte;2;1992;4;1;10;4050
15582398;49692;Cappeln;Straße nicht freigegeben;Oldenburg;529000;165.0;611.0;4.0;bungalow;0;2011;5;1;1;2200
93103980;21244;Buchholz;Straße nicht freigegeben;Holm-Seppensen;529000;100.0;994.0;3.5;einfamilienhaus;2;1985;1;1;10;4050
75358496;49124;Georgsmarienhütte;Straße nicht freigegeben;Kloster Oesede;529000;286.14;934.0;8.0;einfamilienhaus;0;1976;1;0;11;2350
43076128;49692;Cappeln;Straße nicht freigegeben;Oldenburg;529000;165.16;611.16;4.0;bungalow;0;2011;5;1;1;2200
65695028;21217;Seevetal;Straße nicht freigegeben;Over;530000;185.35;492.0;7.0;einfamilienhaus;2;1995;4;1;11;4250
25985851;49586;Merzen;Straße nicht freigegeben;;532000;280.0;1563.0;10.0;mehrfamilienhaus;2;1967;2;1;1;1950
49037988;26123;Oldenburg;Straße nicht freigegeben;Donnerschwee;535000;152.99;420.0;6.0;einfamilienhaus;2;1970;1;1;10;3600
60502598;29562;Suhlendorf;Straße nicht freigegeben;Schlieckau;535000;538.67;1665.06;16.0;einfamilienhaus;2;1904;2;1;0;2050
38666333;26506;NordenNorddeich;Straße nicht freigegeben;;535000;180.0;689.0;9.0;bungalow;0;2012;2;1;4;2850
78224991;37079;GöttingenHoltensen;Straße nicht freigegeben;;535000;185.0;1589.0;6.0;einfamilienhaus;2;1968;2;1;10;3250
35542530;29339;Wathlingen;Straße nicht freigegeben;Kolonie;537500;249.6;1602.0;7.0;mehrfamilienhaus;0;2000;5;1;10;2550
89903460;21640;Bliedersdorf;Straße nicht freigegeben;;539000;145.0;1540.0;6.0;einfamilienhaus;2;1965;2;1;5;3050
99713589;26345;Bockhorn;Straße nicht freigegeben;;539000;265.0;1222.0;8.0;einfamilienhaus;2;1966;2;1;5;2050
80008247;27478;Cuxhaven;Franz-Grabe-Str. 2;Lüdingworth;539000;190.0;683.0;7.0;einfamilienhaus;0;1966;4;0;5;2550
79206614;21717;Fredenbeck;Straße nicht freigegeben;;539000;139.0;1040.0;7.0;einfamilienhaus;0;1985;1;0;1;3050
44358765;30900;WedemarkBissendorf;Straße nicht freigegeben;;540000;147.0;610.0;4.0;doppelhaushälfte;0;2000;3;1;6;3450
43252101;37539;BadGrundOTEisdorf;Straße nicht freigegeben;;540000;220.0;609.0;5.0;einfamilienhaus;0;2003;5;1;1;850
44610212;38110;Braunschweig;Straße nicht freigegeben;Wenden;540000;180.0;770.0;9.5;einfamilienhaus;2;1972;2;3;11;3100
45405932;26125;Oldenburg;Straße nicht freigegeben;OldenburgOfenerdiek;540000;181.0;887.0;7.0;einfamilienhaus;0;1972;2;1;10;3550
38872360;48455;BadBentheim;Straße nicht freigegeben;Gildehaus;540000;336.18;980.0;10.0;mehrfamilienhaus;0;1993;4;1;6;2300
10090913;38448;WolfsburgWendschott;Neisser Straße 11;;545000;199.0;1059.0;8.0;mehrfamilienhaus;2;1964;2;1;10;3100
