wohnflaeche;grundstueckflaeche;zimmer;category;basement;year;efficiency_rating;condition;price;id;plz;street;city;district;kontextlabel;kontextWert
239.78;909.0;6.0;mehrfamilienhaus;2;1971;2;1;550000;42503090;31226;Straße nicht freigegeben;Peine;Kernstadt Süd;10;2200
170.0;571.0;7.0;einfamilienhaus;1;1985;3;1;550000;71989165;29221;Straße nicht freigegeben;Celle;Westercelle;6;2750
180.0;1000.0;6.0;einfamilienhaus;2;1971;1;1;550000;72952550;30938;Straße nicht freigegeben;Burgwedel;Wettmar;6;3700
210.0;1130.0;10.0;mehrfamilienhaus;1;1966;1;3;550000;45988144;30938;Straße nicht freigegeben;Burgwedel;Kleinburgwedel;6;3700
120.0;650.0;3.0;einfamilienhaus;2;2019;2;1;550000;58868456;21217;Straße nicht freigegeben;Seevetal;Glüsingen;11;4250
226.0;935.0;8.0;einfamilienhaus;0;2006;5;1;550000;97711294;26810;Straße nicht freigegeben;WestoverledingenFolmhusen;Klinge;5;2050
180.0;1000.0;6.0;einfamilienhaus;2;1971;1;1;550000;39546562;30938;Straße nicht freigegeben;Burgwedel;Wettmar;6;3700
223.0;774.0;10.0;einfamilienhaus;2;1996;4;1;550000;44332254;37176;Straße nicht freigegeben;NörtenHardenberg;Bishausen;6;2100
120.0;650.0;3.0;einfamilienhaus;2;2019;2;1;550000;66172056;21217;Straße nicht freigegeben;Seevetal;Glüsingen;11;4250
216.0;750.0;7.0;einfamilienhaus;2;1972;3;1;550000;25900516;27777;Straße nicht freigegeben;Ganderkesee;;10;2600
170.0;571.0;7.0;einfamilienhaus;1;1985;3;1;550000;29686571;29227;Straße nicht freigegeben;Celle;Westercelle;6;2350
206.0;889.0;7.0;einfamilienhaus;0;1983;3;1;555000;62337564;21409;Straße nicht freigegeben;Embsen;;2;2950
325.0;1500.0;12.0;einfamilienhaus;1;1960;1;0;558000;60456255;26810;Straße nicht freigegeben;Westoverledingen;Völlenerkönigsfehn;5;2050
150.0;612.0;5.0;einfamilienhaus;2;2001;3;1;559000;29686222;21255;Straße nicht freigegeben;Tostedt;;6;3150
327.85;2111.0;12.0;mehrfamilienhaus;1;2006;5;0;559000;58629063;27612;Straße nicht freigegeben;LoxstedtDüring;;6;1900
160.0;2400.0;6.0;einfamilienhaus;2;1962;3;1;559000;59130141;28844;Straße nicht freigegeben;Weyhe;Sudweyhe;10;3000
149.0;836.0;6.0;mehrfamilienhaus;2;1992;4;1;559000;36036873;21394;Straße nicht freigegeben;Kirchgellersen;;2;3750
149.0;836.0;6.0;mehrfamilienhaus;2;1992;4;1;559000;29368539;21394;Straße nicht freigegeben;Kirchgellersen;;2;3750
160.0;2400.0;6.0;einfamilienhaus;2;1962;3;1;559000;19654009;28844;Straße nicht freigegeben;Weyhe;Sudweyhe;10;3000
431.0;2342.0;9.0;einfamilienhaus;2;1963;0;1;559000;91062243;37154;Straße nicht freigegeben;Northeim;;6;1800
327.85;2111.0;12.0;mehrfamilienhaus;1;2006;5;0;559000;65239694;27612;Straße nicht freigegeben;LoxstedtDüring;;6;1900
226.29;599.0;10.0;mehrfamilienhaus;2;1963;2;1;559900;89851516;30926;Straße nicht freigegeben;Seelze;;11;3100
140.93;841.0;5.0;mehrfamilienhaus;2;1962;0;1;560000;83416475;21217;Straße nicht freigegeben;Seevetal;Meckelfeld;11;4250
139.0;928.0;5.0;einfamilienhaus;2;1985;6;0;560000;16322531;21436;Straße nicht freigegeben;Marschacht;Niedermarschacht;6;3200
215.0;698.0;8.0;einfamilienhaus;2;1976;3;1;560000;16786936;26209;Straße nicht freigegeben;Hatten;Streekermoor I;6;2850
150.0;2891.0;8.0;einfamilienhaus;1;1930;1;1;560000;61180103;21256;Straße nicht freigegeben;Handeloh;;2;4250
231.0;960.0;7.0;mehrfamilienhaus;2;1993;5;1;560000;57871606;29393;Straße nicht freigegeben;GroßOesingen;;1;4850
388.0;2179.0;11.0;mehrfamilienhaus;0;1991;3;3;560000;98437283;21423;Straße nicht freigegeben;Winsen;LuheBahlburg;2;3650
258.0;5000.0;9.0;mehrfamilienhaus;1;1996;4;1;564500;76096410;49699;Straße nicht freigegeben;Lindern;OldenburgStühlenfeld;1;1950
110.0;381.5;4.0;einfamilienhaus;2;1990;1;1;565000;82888172;21244;Straße nicht freigegeben;BuchholzidNordheide;Steinbeck;10;4050
169.0;921.0;6.0;einfamilienhaus;2;1966;0;3;565000;45014345;28832;Straße nicht freigegeben;Achim;Uesen;10;2950
116.0;490.0;3.0;einfamilienhaus;2;2007;2;1;569000;65024643;21339;Straße nicht freigegeben;Lüneburg;Ochtmissen;10;3950
158.0;632.0;3.0;bungalow;0;2012;6;1;569000;32385086;38524;Straße nicht freigegeben;Sassenburg;Triangel;1;2750
169.0;807.0;6.0;einfamilienhaus;2;1997;4;1;569000;79526241;21640;Straße nicht freigegeben;Bliedersdorf;;5;3050
167.0;921.0;6.0;einfamilienhaus;1;1970;4;1;569000;17639223;27476;Straße nicht freigegeben;Cuxhaven;Stickenbüttel;5;2550
140.0;1200.0;4.0;einfamilienhaus;2;1980;2;1;569000;38731609;21220;Straße nicht freigegeben;Seevetal;Maschen;11;4250
200.0;900.0;6.0;einfamilienhaus;2;1970;4;1;569000;10604435;26135;Straße nicht freigegeben;Oldenburg;Tweelbäke;10;3600
122.0;829.0;4.0;einfamilienhaus;0;1980;4;1;569000;96150101;21244;Straße nicht freigegeben;BuchholzinderNordheide;;10;4050
123.0;1206.0;4.0;einfamilienhaus;1;1965;0;3;569000;68727512;21224;Straße nicht freigegeben;Rosengarten;Nenndorf;11;4500
182.63;659.0;7.0;mehrfamilienhaus;2;1970;3;1;569000;84830315;21217;Straße nicht freigegeben;Seevetal;;11;4250
151.19;791.0;7.0;einfamilienhaus;2;1973;1;3;569000;83644762;37120;Straße nicht freigegeben;Bovenden;;6;2750
129.09;1154.0;4.0;einfamilienhaus;1;1995;2;1;569000;28582725;21244;Straße nicht freigegeben;Buchholz;Sprötze;10;4050
229.0;988.0;7.0;mehrfamilienhaus;1;1965;1;1;570000;69730641;26203;Straße nicht freigegeben;Wardenburg;Wardenburg II-West;6;2750
345.0;2655.0;11.0;villa;2;1920;4;0;570000;12820990;38723;Straße nicht freigegeben;Seesen;;6;1250
380.54;14748.0;15.0;einfamilienhaus;0;1797;2;1;572000;40091139;31606;Straße nicht freigegeben;Warmsen;Großenvörde;1;1700
811.27;3958.27;32.0;mehrfamilienhaus;0;1940;0;3;575000;55157150;31855;Straße nicht freigegeben;Aerzen;Reinerbeck;1;1450
245.0;740.0;7.5;einfamilienhaus;2;1992;3;1;575000;21578937;30890;Straße nicht freigegeben;Barsinghausen;Winninghausen;10;2750
134.0;1000.0;3.0;einfamilienhaus;2;1978;3;1;575000;48155774;30900;Straße nicht freigegeben;Wedemark;Wennebostel;6;3450
185.0;1589.0;6.0;einfamilienhaus;2;1986;2;1;575000;60579593;37079;Straße nicht freigegeben;GöttingenHoltensen;;10;3250
188.0;444.0;4.0;einfamilienhaus;2;1994;6;1;575000;67304672;30916;Wittelshof 10;Neuwarmbüchen;;11;3850
150.0;550.0;5.0;einfamilienhaus;2;1984;5;1;575000;27201488;29640;Straße nicht freigegeben;SCHNEVERDINGEN;Schneverdingen;5;3400
208.3;2200.0;5.5;mehrfamilienhaus;0;2012;6;1;575000;18928394;29690;Straße nicht freigegeben;Schwarmstedt;;2;2550
372.0;790.0;14.0;mehrfamilienhaus;2;1940;2;1;575000;55678024;29633;Gustav-Meyer-Straße 5;Munster;Breloh;5;2100
188.44;2070.0;6.0;einfamilienhaus;0;1996;4;1;575000;23762109;27333;Straße nicht freigegeben;Bücken;Calle;1;2150
811.07;3958.07;32.0;mehrfamilienhaus;0;1940;0;3;575000;59020954;31855;Straße nicht freigegeben;Aerzen;Reinerbeck;1;1450
188.0;444.0;4.0;einfamilienhaus;2;1994;6;1;575000;23728395;30916;Wittelshof 10;Neuwarmbüchen;;11;3850
150.0;550.0;5.0;einfamilienhaus;2;1984;5;1;575000;49034893;29640;Igelweg  29;SCHNEVERDINGEN;Schneverdingen;5;3400
188.0;444.0;4.0;einfamilienhaus;2;1994;6;1;575000;84787418;30916;Wittelshof 10;Neuwarmbüchen;;11;3850
811.16;3958.16;32.0;mehrfamilienhaus;0;1940;0;3;575000;34560693;31855;Straße nicht freigegeben;Aerzen;Reinerbeck;1;1450
159.71;699.0;6.0;mehrfamilienhaus;2;1965;0;3;575000;62743840;30851;Straße nicht freigegeben;Langenhagen;Alt-Langenhagen;11;3450
214.0;1145.0;7.0;einfamilienhaus;1;2021;2;1;578000;33896267;27383;Straße nicht freigegeben;Scheeßel;;1;2500
173.0;939.0;6.0;einfamilienhaus;2;1971;3;1;579000;38867756;28832;Straße nicht freigegeben;Achim;Uesen;10;2950
185.0;1195.0;6.0;einfamilienhaus;0;2002;3;1;579000;51400555;26624;Straße nicht freigegeben;SüdbrookmerlandVictorbur;;5;2000
286.14;934.0;8.0;einfamilienhaus;0;1976;1;0;579000;21562946;49124;Straße nicht freigegeben;Georgsmarienhütte;Kloster Oesede;11;2350
225.0;749.0;8.0;mehrfamilienhaus;2;1972;2;0;579000;81222356;30890;Straße nicht freigegeben;Barsinghausen;Hohenbostel;10;2750
130.0;605.0;5.0;doppelhaushälfte;1;1950;3;0;579000;75014580;30539;Straße nicht freigegeben;HannoverBemerode;Mittelfeld;11;4150
185.0;1195.0;6.0;einfamilienhaus;0;2002;3;1;579000;13290152;26624;Straße nicht freigegeben;SüdbrookmerlandVictorbur;;5;2000
226.0;935.0;8.0;mehrfamilienhaus;0;2006;5;1;579000;92892199;26810;Straße nicht freigegeben;WestoverledingenFolmhusen;Klinge;5;2050
226.0;935.0;8.0;einfamilienhaus;0;2006;5;1;579000;66734697;26810;Straße nicht freigegeben;WestoverledingenFolmhusen;Klinge;5;2050
160.0;776.0;6.0;einfamilienhaus;0;1989;4;1;579000;96969470;26817;Straße nicht freigegeben;Rhauderfehn;Westrhauderfehn;5;2150
112.0;390.0;4.0;einfamilienhaus;2;1990;1;1;579000;23742522;21244;Straße nicht freigegeben;Buchholz;Steinbeck;10;4050
185.0;1195.0;6.0;einfamilienhaus;0;2002;6;1;579000;43990642;26624;Straße nicht freigegeben;SüdbrookmerlandVictorbur;;5;2000
286.14;934.0;8.0;einfamilienhaus;0;1976;1;0;579000;24487934;49124;Straße nicht freigegeben;Georgsmarienhütte;Kloster Oesede;11;2350
197.0;705.0;6.0;einfamilienhaus;2;1977;1;1;579000;11401668;30890;Straße nicht freigegeben;Barsinghausen;;10;2750
185.0;1195.0;6.0;einfamilienhaus;0;2002;6;1;579000;80252104;26624;Straße nicht freigegeben;SüdbrookmerlandVictorbur;;5;2000
277.0;1700.0;12.0;mehrfamilienhaus;2;1953;2;1;579900;95907105;31515;Straße nicht freigegeben;Wunstorf;Bokeloh;10;3050
277.0;1700.0;12.0;mehrfamilienhaus;2;1953;2;1;579900;99454057;31515;Straße nicht freigegeben;Wunstorf;Bokeloh;10;3050
394.0;1668.0;11.0;mehrfamilienhaus;1;1972;3;1;580000;73309576;29336;Straße nicht freigegeben;Nienhagen;;10;2650
268.0;450.0;7.0;einfamilienhaus;2;1956;5;1;580000;95746274;38524;Straße nicht freigegeben;SassenburgTriangel;;1;2750
190.0;810.0;5.0;einfamilienhaus;0;1994;4;1;580000;16523662;31552;Straße nicht freigegeben;Rodenberg;;6;2350
268.0;450.0;7.0;einfamilienhaus;2;1956;5;1;580000;39711544;38524;Straße nicht freigegeben;SassenburgTriangel;;1;2750
384.0;1283.0;9.0;einfamilienhaus;2;1973;5;1;580000;68276513;28865;Straße nicht freigegeben;Lilienthal;Worphausen;10;3100
140.0;911.0;5.0;einfamilienhaus;2;1976;3;1;580000;19494411;21423;Straße nicht freigegeben;Winsen;LuheBorstel;2;3650
160.0;999.0;6.0;einfamilienhaus;2;1959;3;1;585000;40733268;30900;Straße nicht freigegeben;WedemarkScherenbostel;;6;3450
180.0;3000.0;6.0;einfamilienhaus;2;1960;4;1;585000;90077188;21256;Straße nicht freigegeben;Handeloh;Höckel;2;4250
122.0;405.0;4.0;doppelhaushälfte;0;2006;6;1;585000;65187696;30916;Straße nicht freigegeben;Isernhagen;Isernhagen H.B.;11;3850
241.0;1938.0;10.0;einfamilienhaus;2;1970;3;1;586000;46394928;27404;Straße nicht freigegeben;Zeven;;1;2500
240.11;709.11;8.0;einfamilienhaus;2;1979;3;1;587000;85156299;29614;Straße nicht freigegeben;Soltau;;5;2500
138.0;700.0;5.0;einfamilienhaus;0;2003;4;1;589000;59790468;27753;Straße nicht freigegeben;Delmenhorst;Dwoberg/Ströhen;10;2650
273.0;734.0;10.0;mehrfamilienhaus;1;1991;4;1;589000;27180567;49577;Straße nicht freigegeben;Ankum;;6;2850
124.0;417.0;5.0;doppelhaushälfte;2;1999;3;1;589000;98162249;21224;Straße nicht freigegeben;RosengartenNenndorf;;11;4500
162.89;848.0;6.0;einfamilienhaus;2;1960;1;1;589000;86142872;30419;Im Krummen Sieke 47;Hannover;Vinnhorst;11;3750
123.5;1200.0;5.5;einfamilienhaus;0;2007;5;1;589000;34050670;21271;Straße nicht freigegeben;Asendorf;;2;3500
210.0;804.0;7.0;einfamilienhaus;2;1965;1;1;589000;76943540;38442;Straße nicht freigegeben;Wolfsburg;Ehmen;10;3100
168.0;1371.0;5.0;einfamilienhaus;0;1994;4;1;589000;91024500;38531;Straße nicht freigegeben;Rötgesbüttel;;6;2500
109.0;1276.0;4.0;einfamilienhaus;2;2003;6;1;590000;16492212;21244;Straße nicht freigegeben;Buchholz;Trelde;10;4050
182.0;786.0;6.0;einfamilienhaus;1;1976;2;1;590000;64941599;49377;Straße nicht freigegeben;Vechta;;10;2500
145.4;628.0;4.0;bungalow;0;2010;5;1;590000;30560938;21436;Straße nicht freigegeben;Marschacht;Niedermarschacht;6;3200
313.0;2300.0;7.0;einfamilienhaus;2;1972;4;0;594700;11177506;29584;Schöne Aussicht  8;Himbergen;;1;2150
130.7;1275.0;7.0;mehrfamilienhaus;1;1920;0;3;595000;22362526;28832;Straße nicht freigegeben;Achim;;10;2950
240.0;800.0;10.0;villa;2;1905;5;1;595000;29791054;26441;Straße nicht freigegeben;Jever;;9;2100
188.0;1205.0;6.0;bungalow;0;2000;3;1;595000;18776253;29378;Franz-Schubert-Weg 5;Wittingen;;0;1500
130.0;587.0;4.0;einfamilienhaus;0;1950;0;1;595000;48136924;30625;Straße nicht freigegeben;Hannover;Heideviertel;11;4600
132.0;3032.0;4.0;einfamilienhaus;2;2000;2;1;595000;59641297;21357;Straße nicht freigegeben;Barum;St. Dionys;10;3200
174.0;707.0;6.0;einfamilienhaus;0;2010;3;1;595000;47379470;49393;Straße nicht freigegeben;Lohne;;10;2300
175.0;990.0;6.0;mehrfamilienhaus;1;1970;5;0;595000;54764099;31020;Straße nicht freigegeben;Salzhemmendorf;Oldendorf;1;1400
480.0;1164.0;18.0;mehrfamilienhaus;1;1895;4;0;595000;84415054;38442;Straße nicht freigegeben;Wolfsburg;Ehmen;10;3100
240.0;888.0;11.0;villa;1;1911;1;3;595000;26177355;26603;Straße nicht freigegeben;Aurich;Innenstadt;5;2400
452.0;1087.0;14.0;mehrfamilienhaus;2;1989;4;3;595000;97930540;49326;Straße nicht freigegeben;Melle;Gesmold;7;2350
337.38;2490.0;11.0;mehrfamilienhaus;1;2002;4;1;595000;28584552;26197;Straße nicht freigegeben;GroßenknetenDöhlen;;2;2850
380.0;1676.0;8.0;villa;2;1970;1;1;595000;18324318;31275;Straße nicht freigegeben;Lehrte;Sievershausen;11;3100
190.0;620.0;8.0;einfamilienhaus;2;1984;1;3;595000;94377359;30916;Straße nicht freigegeben;Isernhagen;Altwarmbüchen;11;3850
190.0;620.0;8.0;einfamilienhaus;2;1984;1;3;595000;13822559;30916;Straße nicht freigegeben;Isernhagen;Altwarmbüchen;11;3850
200.0;1150.0;7.0;einfamilienhaus;2;1967;4;1;595000;22325867;21635;Straße nicht freigegeben;Jork;Königreich;9;3450
190.0;620.0;8.0;mehrfamilienhaus;2;1984;1;3;595000;65651417;30916;Straße nicht freigegeben;Isernhagen;Altwarmbüchen;11;3850
287.0;2213.0;7.0;einfamilienhaus;0;1996;3;1;597000;23573878;38539;Straße nicht freigegeben;Müden;Aller;2;1850
231.0;960.0;7.0;mehrfamilienhaus;2;1993;5;1;598000;21251019;29393;Straße nicht freigegeben;GroßOesingen;;1;4850
198.55;3412.0;6.0;einfamilienhaus;0;1967;2;1;598000;86458832;27419;Straße nicht freigegeben;Vierden;;2;2650
204.34;711.0;7.0;mehrfamilienhaus;0;1994;4;1;598000;74353556;27474;Straße nicht freigegeben;Cuxhaven;;5;2550
193.0;563.0;8.0;mehrfamilienhaus;2;2001;4;1;598000;63587180;21614;Straße nicht freigegeben;Buxtehude;;10;3350
200.0;719.0;6.0;einfamilienhaus;2;2011;7;1;599000;93264182;49152;Bad Essen;BadEssen;Wittlage;6;2550
274.56;1089.0;7.0;mehrfamilienhaus;2;1938;4;1;599000;93040473;29339;Straße nicht freigegeben;Wathlingen;;10;2550
110.0;844.0;4.0;bungalow;2;1969;2;1;599000;26545896;30916;Straße nicht freigegeben;Isernhagen;Isernhagen H.B.;11;3850
100.0;746.0;4.0;bungalow;2;1967;1;1;599000;21869164;30952;Straße nicht freigegeben;Ronnenberg;Benthe;11;4100
165.68;1064.0;6.0;mehrfamilienhaus;1;1961;2;0;599000;34352183;27726;Straße nicht freigegeben;Worpswede;;1;2850
174.04;28547.0;5.0;einfamilienhaus;0;1994;4;1;599000;42822926;27711;Straße nicht freigegeben;OsterholzScharmbeck;Teufelsmoor;6;2600
302.0;897.0;9.0;einfamilienhaus;2;1993;4;1;599000;61727038;26676;Straße nicht freigegeben;Barßel;Elisabethfehn;1;2200
317.0;738.0;12.0;mehrfamilienhaus;0;1920;2;1;599000;85711631;27239;Straße nicht freigegeben;Twistringen;;5;2150
257.45;937.0;8.0;einfamilienhaus;2;1960;1;1;599000;26361592;26316;Straße nicht freigegeben;VarelDangast;;6;2150
189.0;24061.0;7.0;einfamilienhaus;0;1930;1;1;599000;19155484;26607;Straße nicht freigegeben;Aurich;Plaggenburg;5;2400
189.0;24061.0;7.0;einfamilienhaus;0;1930;1;1;599000;71466968;26607;Straße nicht freigegeben;Aurich;Plaggenburg;5;2400
166.0;620.0;6.0;einfamilienhaus;2;1980;6;1;599000;61182507;30826;Straße nicht freigegeben;GarbsenHorst;;11;3350
294.42;434.0;10.0;mehrfamilienhaus;2;2020;7;0;599000;33167615;30826;Straße nicht freigegeben;Garbsen;Horst;11;3350
177.0;835.0;8.0;einfamilienhaus;2;1970;2;1;599000;17864121;31141;Dahlienstieg 11;Hildesheim;Itzum;10;2800
111.0;490.0;5.0;einfamilienhaus;0;1999;2;1;599000;90491731;26127;Straße nicht freigegeben;Oldenburg;Alexandersfeld;10;3600
142.0;622.0;6.0;einfamilienhaus;1;1998;5;1;599000;49229628;21682;Straße nicht freigegeben;Stade;;9;3050
190.0;952.0;8.0;villa;2;1959;1;1;599000;25804464;31848;Straße nicht freigegeben;BadMünderamDeister;;6;1750
190.0;1028.0;6.0;mehrfamilienhaus;2;1969;3;1;599900;88130399;21218;Straße nicht freigegeben;Seevetal;Helmstorf;11;4250
140.0;911.0;5.0;einfamilienhaus;2;1976;3;1;600000;88167303;21423;Straße nicht freigegeben;Winsen;LuheBorstel;2;3650
245.0;657.0;7.0;einfamilienhaus;0;2005;5;0;605000;30399658;49762;Straße nicht freigegeben;Lathen;Kathen-Frackel;1;2350
120.0;650.0;3.0;einfamilienhaus;2;2019;2;1;608000;48476881;21217;Straße nicht freigegeben;Seevetal;Glüsingen;11;4250
225.0;572.0;7.0;bungalow;2;1979;3;1;610000;90525524;26386;Straße nicht freigegeben;Wilhelmshaven;Rüstersiel;9;2150
138.0;689.0;5.0;einfamilienhaus;0;2006;5;1;610000;17172375;21382;Straße nicht freigegeben;Brietlingen;;2;3800
225.0;572.0;7.0;bungalow;2;1979;3;1;610000;91734681;26386;Straße nicht freigegeben;Wilhelmshaven;Rüstersiel;9;2150
225.0;572.0;7.0;bungalow;2;1979;3;1;610000;98868575;26386;Straße nicht freigegeben;Wilhelmshaven;Rüstersiel;9;2150
175.0;774.0;6.0;mehrfamilienhaus;2;1984;4;1;619000;81246168;49088;Straße nicht freigegeben;Osnabrück;Dodesheide;11;3200
152.35;1513.0;7.0;einfamilienhaus;2;1936;0;2;619000;59517313;26607;Straße nicht freigegeben;Aurich;Sandhorst;5;2400
112.0;660.0;4.0;einfamilienhaus;2;2000;6;1;619800;28511374;21629;Hasenbuschfeld 3;NeuWulmstorf;Elstorf;10;3850
110.0;770.0;5.0;doppelhaushälfte;2;2001;5;1;620000;87799047;30855;Straße nicht freigegeben;LangenhagenKaltenweide;;11;3450
232.16;1940.0;6.0;einfamilienhaus;0;1996;5;1;620000;67942627;37589;Straße nicht freigegeben;Kalefeld;Eboldshausen;2;1200
115.0;350.0;4.0;doppelhaushälfte;0;2006;6;1;620000;49432762;30916;Straße nicht freigegeben;Isernhagen;Isernhagen H.B.;11;3850
200.0;770.0;10.0;einfamilienhaus;2;1972;2;3;620000;64848231;38110;Straße nicht freigegeben;Braunschweig;Wenden;11;3100
142.0;824.0;5.0;einfamilienhaus;1;1974;2;1;620000;44385409;38442;Straße nicht freigegeben;Wolfsburg;Mörse;10;3100
540.0;1717.0;21.0;mehrfamilienhaus;2;1973;5;1;620000;71342351;38350;Straße nicht freigegeben;Helmstedt;Emmerstedt;10;1900
125.0;515.0;4.5;doppelhaushälfte;2;1928;4;0;620000;11777455;30629;Straße nicht freigegeben;HannoverMisburgNord;;11;4300
136.0;936.0;5.0;einfamilienhaus;2;1965;1;1;620000;92277180;28844;Straße nicht freigegeben;Weyhe;Kirchweyhe;10;3000
232.4;1940.24;6.0;einfamilienhaus;0;1996;5;1;620000;55736817;37589;Straße nicht freigegeben;Kalefeld;Eboldshausen;2;1200
200.0;846.0;6.0;einfamilienhaus;2;1972;5;1;625000;72155054;30938;Straße nicht freigegeben;BurgwedelWettmar;;6;3700
228.0;2213.0;6.0;einfamilienhaus;2;1980;1;3;625000;38653268;30900;Straße nicht freigegeben;Wedemark;Elze;6;3450
180.0;3000.0;6.0;einfamilienhaus;2;1960;4;1;625000;81655273;21256;Straße nicht freigegeben;Handeloh;Höckel;2;4250
201.0;667.0;6.0;einfamilienhaus;2;1981;1;1;625000;80392882;27777;Straße nicht freigegeben;Ganderkesee;Hoykenkamp;10;2600
209.0;577.0;7.0;mehrfamilienhaus;2;1974;3;0;625000;67776457;37136;Straße nicht freigegeben;Waake;;1;500
224.0;713.0;5.0;einfamilienhaus;2;1974;5;1;628000;24396210;30453;Straße nicht freigegeben;Hannover;Ahlem;11;4150
155.0;1007.0;6.0;einfamilienhaus;0;2012;3;1;629000;25312731;26180;Straße nicht freigegeben;Rastede;Rastede II;6;2700
294.42;434.0;10.0;mehrfamilienhaus;2;2020;7;0;629000;66893488;30826;Straße nicht freigegeben;Garbsen;Horst;11;3350
153.0;1036.0;5.0;bungalow;2;1975;1;1;629000;24255059;26127;Straße nicht freigegeben;Oldenburg;Alexandersfeld;10;3600
188.15;678.0;5.0;einfamilienhaus;2;1972;3;1;629000;75040790;30966;Straße nicht freigegeben;Hemmingen;Arnum;11;3650
193.0;563.0;8.0;mehrfamilienhaus;2;2001;4;1;630000;19220010;21614;Straße nicht freigegeben;Buxtehude;;10;3350
151.0;717.0;6.0;einfamilienhaus;2;1936;2;0;630000;90867187;31515;Straße nicht freigegeben;Wunstorf;;10;3050
381.33;800.0;11.0;mehrfamilienhaus;2;1986;3;1;630000;89878627;31234;Straße nicht freigegeben;Edemissen;Abbensen;2;2200
381.36;800.03;11.0;mehrfamilienhaus;2;1986;3;1;630000;88390223;31234;Straße nicht freigegeben;Edemissen;Abbensen;2;2200
200.0;1145.0;7.0;einfamilienhaus;1;2021;2;1;635000;24909440;27383;Straße nicht freigegeben;Scheeßel;;1;2500
195.0;517.0;6.0;mehrfamilienhaus;1;1968;2;3;635000;99127677;30823;Straße nicht freigegeben;Garbsen;Altgarbsen;11;3350
190.0;620.0;8.0;einfamilienhaus;2;1984;1;3;635000;26522721;30916;Straße nicht freigegeben;Isernhagen;Altwarmbüchen;11;3850
190.0;620.0;8.0;einfamilienhaus;2;1984;1;3;635000;97200831;30916;Straße nicht freigegeben;Isernhagen;Altwarmbüchen;11;3850
230.0;666.0;6.0;einfamilienhaus;2;1973;3;1;635000;63567976;38302;Straße nicht freigegeben;Wolfenbüttel;Ahlum;10;2500
230.0;691.0;6.0;mehrfamilienhaus;2;1980;3;1;638000;64380175;30419;Straße nicht freigegeben;Hannover;Ledeburg;11;3750
226.0;1102.0;7.0;einfamilienhaus;0;2005;5;1;639000;21043965;26605;Straße nicht freigegeben;Aurich;Wallinghausen;5;2400
277.0;1007.0;9.0;einfamilienhaus;2;1976;2;1;639000;43515694;27793;Straße nicht freigegeben;Wildeshausen;;6;2950
240.0;888.0;11.0;villa;1;1911;1;3;639000;35142979;26603;Straße nicht freigegeben;Aurich;Innenstadt;5;2400
120.0;801.0;4.0;einfamilienhaus;2;1982;4;1;639000;27919414;21365;Straße nicht freigegeben;Adendorf;;10;4100
197.1;692.0;6.0;einfamilienhaus;2;1992;3;1;639000;89906999;49090;Straße nicht freigegeben;Osnabrück;Eversburg;11;3200
218.0;825.0;7.0;mehrfamilienhaus;0;2013;4;1;640000;60411719;21614;Straße nicht freigegeben;Buxtehude;;10;3350
270.0;1255.0;10.0;mehrfamilienhaus;2;2007;6;1;640000;92589088;31840;Straße nicht freigegeben;HessischOldendorf;;6;1550
218.0;825.0;7.0;mehrfamilienhaus;0;2013;4;1;640000;96531220;21614;Straße nicht freigegeben;Buxtehude;;10;3350
304.0;960.0;8.0;einfamilienhaus;2;1973;6;1;645000;12198094;21698;Straße nicht freigegeben;Harsefeld;;1;3300
270.0;1506.0;8.0;einfamilienhaus;2;1994;2;0;645000;56953216;37186;Straße nicht freigegeben;Moringen;;2;1500
321.8;1200.0;9.0;mehrfamilienhaus;2;1992;3;1;645000;42130279;27299;Straße nicht freigegeben;Langwedel;Etelsen;10;2600
188.0;3242.0;7.0;einfamilienhaus;0;1998;7;1;648000;43581343;27211;Carl-Zeiss-Str. ;Bassum;Osterbinde;5;2250
225.0;1200.0;6.0;mehrfamilienhaus;2;1964;2;0;649000;68252819;21255;Straße nicht freigegeben;Tostedt;Todtglüsingen;6;3150
161.0;1669.0;5.0;einfamilienhaus;2;1971;2;1;649000;76830561;21423;Straße nicht freigegeben;Winsen;Luhdorf;2;3650
290.0;1150.0;10.0;einfamilienhaus;0;1994;5;0;649000;23429264;21522;Straße nicht freigegeben;Hohnstorf;Elbe;2;1450
261.0;965.0;9.0;mehrfamilienhaus;1;1983;1;1;649000;79522886;26215;Straße nicht freigegeben;WiefelstedeMetjendorf;;6;2700
208.4;800.0;7.0;mehrfamilienhaus;1;1950;2;0;649000;99985972;27474;Drangstweg 30;Cuxhaven;Süder-Westerwisch;5;2550
702.0;1468.0;14.0;mehrfamilienhaus;2;1966;4;1;649000;57608637;37520;Straße nicht freigegeben;OsterodeamHarz;;5;1150
184.0;850.0;5.0;einfamilienhaus;0;2015;6;1;649000;25687588;26316;Vor dem Moore 29;Varel;Dangastermoor;6;2150
198.0;750.0;8.0;einfamilienhaus;0;1959;1;1;649000;45399190;21337;Straße nicht freigegeben;LüneburgKaltenmoor;;10;3800
216.0;600.0;7.0;einfamilienhaus;2;2001;6;1;649000;75144376;31241;Straße nicht freigegeben;IlsedeKleinIlsede;;10;1900
260.0;1353.0;6.0;einfamilienhaus;2;1978;6;1;649000;73737638;38165;Straße nicht freigegeben;Lehre;Wendhausen;6;2500
